,file,start_time,end_time,Cheer,A,Check,B,K,C,Chits,D,J,G,E
879,/mnt/class_data/Shelby/One_Minute_Audio/SL38_Trial_1_trim.WAV,57.0,60.0,True,0,False,False,False,0,False,0,False,False,0
900,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,0.0,3.0,False,0,True,False,False,0,False,0,False,False,0
901,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,3.0,6.0,False,0,True,False,False,0,False,0,False,False,0
902,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,False,0
903,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,9.0,12.0,False,0,True,False,False,0,False,0,False,False,0
904,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,0,False,False,0
905,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,15.0,18.0,False,0,False,False,False,0,False,0,False,False,0
906,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,0,False,False,0
907,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,21.0,24.0,False,0,True,False,False,0,False,0,False,False,0
908,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,24.0,27.0,False,0,True,False,False,0,False,0,False,False,0
909,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,27.0,30.0,False,0,True,False,False,0,False,0,False,False,0
910,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,30.0,33.0,False,0,True,False,False,0,False,0,False,False,0
911,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,33.0,36.0,False,0,True,False,False,0,False,0,False,False,0
912,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,36.0,39.0,False,0,True,False,False,0,False,0,False,False,0
913,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,39.0,42.0,False,0,False,False,False,0,False,0,False,False,0
914,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,42.0,45.0,False,0,True,False,False,0,False,0,False,False,0
915,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,0
916,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,48.0,51.0,False,0,False,False,False,0,False,0,False,False,0
917,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,51.0,54.0,False,0,True,False,False,0,False,0,False,False,0
918,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,54.0,57.0,False,0,True,False,False,0,False,0,False,False,0
919,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_2_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,0,False,False,0
920,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,0.0,3.0,True,0,False,False,False,0,False,0,False,False,1
921,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,3.0,6.0,True,0,False,False,False,0,False,0,False,False,0
922,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,False,1
923,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,9.0,12.0,True,0,False,False,False,0,False,0,False,False,1
924,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,12.0,15.0,False,0,False,False,False,0,False,0,False,False,1
925,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,15.0,18.0,True,0,True,False,False,0,False,0,False,False,0
926,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,1
927,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,1
928,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,1
929,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,27.0,30.0,True,0,False,False,False,0,False,0,False,False,0
930,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,0,False,False,1
931,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,1
932,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,1
933,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,39.0,42.0,True,0,False,False,False,0,False,0,False,False,0
934,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,42.0,45.0,False,0,True,False,False,0,False,0,False,False,1
935,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,1
936,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,48.0,51.0,False,0,False,False,False,0,False,0,False,False,1
937,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,1
938,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,54.0,57.0,True,0,False,False,False,0,False,0,False,False,0
939,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_3_trim.WAV,57.0,60.0,False,0,False,False,False,0,False,0,False,False,1
940,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,0.0,3.0,True,0,True,False,False,0,True,0,False,False,0
941,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,3.0,6.0,True,0,True,False,False,0,False,0,False,False,0
942,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,6.0,9.0,True,0,False,False,False,0,False,0,False,False,0
943,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,9.0,12.0,True,0,False,False,False,0,True,0,False,False,0
944,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,0,False,False,0
945,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,15.0,18.0,True,0,False,False,False,0,True,0,False,False,0
946,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,0
947,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,0
948,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,24.0,27.0,False,0,True,False,False,0,False,1,False,False,0
949,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,27.0,30.0,False,0,False,False,False,0,False,1,False,False,0
950,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,30.0,33.0,False,0,True,False,False,0,True,0,False,False,0
951,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
952,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,0
953,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,39.0,42.0,False,0,True,False,False,0,False,0,False,False,0
954,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,42.0,45.0,False,0,True,False,False,0,False,0,False,False,0
955,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,1
956,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,48.0,51.0,False,0,False,False,False,0,False,0,False,False,0
957,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,51.0,54.0,False,0,True,False,False,0,False,0,False,False,0
958,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,54.0,57.0,False,0,False,False,False,0,False,0,False,False,0
959,/mnt/class_data/Shelby/One_Minute_Audio/SL42_Trial_2_trim.WAV,57.0,60.0,False,0,False,False,False,0,True,0,False,False,1
960,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,0.0,3.0,True,0,False,False,False,0,False,0,False,False,0
961,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,3.0,6.0,True,0,False,False,False,0,False,0,False,False,0
962,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,6.0,9.0,True,0,False,False,False,0,False,0,False,False,0
963,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,9.0,12.0,True,0,False,False,False,0,False,0,False,False,0
964,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,12.0,15.0,True,0,False,False,False,0,False,0,False,False,0
965,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,15.0,18.0,True,0,False,False,False,0,False,0,False,False,0
966,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,18.0,21.0,True,0,False,False,False,0,False,0,False,False,0
967,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,21.0,24.0,True,0,False,False,False,0,False,0,False,False,0
968,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,24.0,27.0,True,0,False,False,False,0,False,0,False,False,0
969,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,27.0,30.0,True,0,False,False,False,0,False,0,False,False,0
970,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,30.0,33.0,True,0,False,False,False,0,False,0,False,False,0
971,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,33.0,36.0,True,0,False,False,False,0,False,0,False,False,0
972,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,36.0,39.0,True,0,False,False,False,0,False,0,False,False,0
973,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,39.0,42.0,True,0,False,False,False,0,False,0,False,False,0
974,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,42.0,45.0,True,0,False,False,False,0,False,0,False,False,0
975,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,45.0,48.0,True,0,False,False,False,0,False,0,False,False,0
976,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,48.0,51.0,True,0,False,False,False,0,False,0,False,False,0
977,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,51.0,54.0,True,0,False,False,False,0,False,0,False,False,0
978,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,54.0,57.0,False,0,False,False,False,0,False,0,False,False,0
979,/mnt/class_data/Shelby/One_Minute_Audio/SL10_Trial_3_trim.WAV,57.0,60.0,True,0,False,False,False,0,False,0,False,False,0
980,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,0.0,3.0,False,0,False,False,False,0,False,0,False,False,0
981,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,0,False,False,0
982,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,6.0,9.0,False,0,True,False,False,0,False,0,False,False,0
983,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,9.0,12.0,False,0,True,False,False,0,False,0,False,False,0
984,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,0,False,False,0
985,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,15.0,18.0,False,0,True,False,False,0,False,0,False,False,0
986,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,0,False,False,0
987,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,21.0,24.0,False,0,True,False,False,0,False,0,False,False,0
988,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,24.0,27.0,False,0,True,False,False,0,False,0,False,False,0
989,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,27.0,30.0,False,0,True,False,False,0,False,0,False,False,0
990,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,30.0,33.0,False,0,True,False,False,0,False,0,False,False,0
991,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,33.0,36.0,False,0,True,False,False,0,False,0,False,False,0
992,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,0
993,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,39.0,42.0,False,0,True,False,False,0,True,0,False,False,0
994,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,42.0,45.0,False,0,False,False,False,0,True,0,False,False,0
995,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,0,False,False,0
996,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,48.0,51.0,False,0,False,False,False,0,False,0,False,False,0
997,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,0
998,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,54.0,57.0,False,0,False,False,False,0,False,0,False,False,0
999,/mnt/class_data/Shelby/One_Minute_Audio/EF01_Trial_2_trim.WAV,57.0,60.0,False,0,False,False,False,0,False,0,False,False,0
1000,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,0.0,3.0,False,0,True,False,False,0,False,0,False,False,0
1001,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,3.0,6.0,False,0,True,False,False,0,False,1,False,False,0
1002,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,6.0,9.0,False,0,True,False,False,0,False,0,False,False,0
1003,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,9.0,12.0,False,0,True,False,False,0,False,0,False,False,0
1004,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,0,False,False,0
1005,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,15.0,18.0,False,0,False,False,False,0,False,1,False,False,0
1006,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,1,False,False,0
1007,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,0
1008,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,24.0,27.0,False,0,True,False,False,0,False,1,False,False,0
1009,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,27.0,30.0,False,0,True,False,False,0,False,0,False,False,0
1010,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,30.0,33.0,False,0,True,False,False,0,False,1,False,False,0
1011,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
1012,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,36.0,39.0,False,0,True,False,False,0,False,1,False,False,0
1013,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,39.0,42.0,False,0,True,False,False,0,False,1,False,False,0
1014,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,42.0,45.0,False,0,True,False,False,0,False,0,False,False,0
1015,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,0
1016,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,48.0,51.0,False,0,False,False,False,0,False,1,False,False,0
1017,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,51.0,54.0,False,0,True,False,False,0,False,1,False,False,0
1018,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,54.0,57.0,False,0,True,False,False,0,False,0,False,False,0
1019,/mnt/class_data/Shelby/One_Minute_Audio/SL02_Trial_3_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,1,False,False,0
1020,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,0.0,3.0,False,0,False,False,False,0,False,0,False,False,0
1021,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,3.0,6.0,True,0,False,False,False,0,False,0,False,False,0
1022,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,6.0,9.0,True,0,False,False,False,0,False,0,False,False,0
1023,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,9.0,12.0,False,0,False,False,False,1,False,0,False,False,0
1024,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,12.0,15.0,False,0,False,False,False,1,False,0,False,False,0
1025,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,15.0,18.0,False,0,False,False,False,1,False,0,False,False,0
1026,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,18.0,21.0,False,0,False,False,False,1,False,0,False,False,0
1027,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,21.0,24.0,False,0,False,False,False,1,False,0,False,False,0
1028,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,24.0,27.0,False,0,False,False,False,1,False,0,False,False,0
1029,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,27.0,30.0,False,0,False,False,False,1,False,0,False,False,0
1030,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,30.0,33.0,False,0,False,False,False,1,False,0,False,False,0
1031,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
1032,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,0
1033,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,39.0,42.0,False,0,False,False,False,0,False,0,False,False,0
1034,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,0,False,False,0
1035,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,0,False,False,0
1036,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,48.0,51.0,False,0,False,False,False,0,False,0,False,False,0
1037,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,0
1038,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,54.0,57.0,False,0,False,False,False,1,False,0,False,False,0
1039,/mnt/class_data/Shelby/One_Minute_Audio/SL36_Trial_2_trim.WAV,57.0,60.0,False,0,False,False,False,1,False,0,False,False,0
1040,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,0.0,3.0,True,0,True,False,False,0,False,0,False,False,0
1041,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,3.0,6.0,True,0,True,False,False,0,False,0,False,False,0
1042,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,6.0,9.0,True,0,True,False,False,0,False,0,False,False,0
1043,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,9.0,12.0,False,0,True,False,False,0,False,0,False,False,0
1044,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,12.0,15.0,True,0,True,False,False,0,False,0,False,False,0
1045,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,15.0,18.0,False,0,True,False,False,0,False,0,False,False,0
1046,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,0,False,False,0
1047,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,21.0,24.0,True,0,True,False,False,0,False,0,False,False,0
1048,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,24.0,27.0,True,0,True,False,False,0,False,0,False,False,0
1049,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,27.0,30.0,False,0,True,False,False,0,False,0,False,False,0
1050,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,30.0,33.0,False,0,True,False,False,0,False,0,False,False,0
1051,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,33.0,36.0,True,0,True,False,False,0,False,0,False,False,0
1052,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,36.0,39.0,False,0,True,False,False,0,False,0,False,False,0
1053,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,39.0,42.0,True,0,True,False,False,0,False,0,False,False,0
1054,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,42.0,45.0,True,0,True,False,False,0,False,0,False,False,0
1055,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,0
1056,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,48.0,51.0,True,0,False,False,False,0,False,0,False,False,0
1057,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,51.0,54.0,False,0,True,False,False,0,False,0,False,False,0
1058,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,54.0,57.0,False,0,True,False,False,0,False,0,False,False,0
1059,/mnt/class_data/Shelby/One_Minute_Audio/SL22_Trial_2_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,0,False,False,0
1060,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_1_trim.WAV,0.0,3.0,False,0,True,False,False,0,False,0,False,True,0
1061,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_1_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,0,False,False,0
1062,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_1_trim.WAV,6.0,9.0,False,0,True,False,False,0,False,0,False,False,0
1063,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_1_trim.WAV,9.0,12.0,True,0,False,False,False,0,False,0,False,False,0
1064,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_1_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,0,False,False,0
1065,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_1_trim.WAV,15.0,18.0,True,0,True,False,False,0,False,0,False,False,0
1066,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_1_trim.WAV,18.0,21.0,True,0,False,False,False,0,False,0,False,False,0
1067,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_1_trim.WAV,21.0,24.0,True,0,True,False,False,0,False,0,False,False,0
1068,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_1_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,0
1069,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_1_trim.WAV,27.0,30.0,True,0,False,False,False,0,False,0,False,False,0
