Selection,View,Channel,begin_time_s,end_time_s,low_freq_hz,high_freq_hz,delta_time_s,call_type,selection_fpath,file_id,channel_is_one,NestID,Site,Date,Time,Model,Stage,NestAge,NestlingAge,Trial,Weather,wav_fpath,wav_fname,has_wav,has_metadata
15,Spectrogram 1,1,18.06815453,18.15621628,1476.274,8056.239,0.0881,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
16,Spectrogram 1,1,19.65850865,19.7499574,1644.991,13202.109,0.0914,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
17,Spectrogram 1,1,20.29864988,20.39687261,2193.322,15901.582,0.0982,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
18,Spectrogram 1,1,20.8390369,21.43514726,4091.388,17673.111,0.5961,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
19,Spectrogram 1,1,24.8775838,24.98935449,2151.142,11514.938,0.1118,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
20,Spectrogram 1,1,26.57549961,26.65340039,1898.067,16196.837,0.0779,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
34,Spectrogram 1,1,26.64940967,27.31664683,1560.633,19528.998,0.6672,Chits,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
21,Spectrogram 1,1,27.46239771,27.5741684,1771.529,15648.506,0.1118,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
22,Spectrogram 1,1,28.77993707,28.88493378,2066.784,12105.448,0.105,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
23,Spectrogram 1,1,29.88070903,29.98909273,1855.888,9532.513,0.1084,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
24,Spectrogram 1,1,30.90729122,30.98857899,1644.991,11388.401,0.0813,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
25,Spectrogram 1,1,32.24853951,32.34337525,1602.812,11472.759,0.0948,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
26,Spectrogram 1,1,33.38656837,33.47124314,1771.529,11304.042,0.0847,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
27,Spectrogram 1,1,34.97467927,35.05258006,1940.246,11135.325,0.0779,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
28,Spectrogram 1,1,35.67239935,35.75707411,2193.322,12653.779,0.0847,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
29,Spectrogram 1,1,36.65462663,36.76639732,1813.708,11219.684,0.1118,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
30,Spectrogram 1,1,38.07677499,38.16822374,1940.246,11388.401,0.0914,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
32,Spectrogram 1,1,38.36958767,38.45087545,1307.557,15606.327,0.0813,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
33,Spectrogram 1,1,40.46820868,41.24382953,1391.916,19866.432,0.7756,Chits,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
35,Spectrogram 1,1,43.89966223,44.02836788,1434.095,14847.1,0.1287,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
36,Spectrogram 1,1,46.89367957,46.98174132,1307.557,5947.276,0.0881,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
37,Spectrogram 1,1,49.84180134,49.93663708,337.434,22523.726,0.0948,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
38,Spectrogram 1,1,49.97389398,50.05856875,1096.661,23704.745,0.0847,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
39,Spectrogram 1,1,50.0755037,50.44129869,1096.661,23240.773,0.3658,Chits,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
40,Spectrogram 1,1,54.68174956,54.76642433,2024.605,12105.448,0.0847,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
41,Spectrogram 1,1,55.11528436,55.58607606,4302.285,6579.965,0.4708,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
42,Spectrogram 1,1,57.60914751,57.69720927,1518.453,15901.582,0.0881,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
43,Spectrogram 1,1,59.15989578,60.11164015,2066.784,18390.158,0.9517,Chits,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ08 Trial 3_trim.Table.1.selections.txt,AZ08_Trial_3_trim,True,AZ08,Talking Waters,5/12/2025,10:34:00,Cowbird,Inc,7,,3,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ08 Trial 3_trim.WAV,AZ08 Trial 3_trim.WAV,True,True
1,Spectrogram 1,1,0.191629629,0.287444443,421.793,18854.13,0.0958,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
2,Spectrogram 1,1,0.383259257,0.503027775,337.434,18727.592,0.1198,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
3,Spectrogram 1,1,1.801318508,1.916296285,1138.84,18390.158,0.115,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
4,Spectrogram 1,1,1.959412952,2.069599988,1307.557,18769.772,0.1102,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
5,Spectrogram 1,1,2.117507395,2.189368506,801.406,18769.772,0.0719,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
6,Spectrogram 1,1,2.203740728,2.275601839,1813.708,16576.45,0.0719,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
7,Spectrogram 1,1,2.348236461,2.403329979,717.047,16365.554,0.0551,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
8,Spectrogram 1,1,2.422492942,2.491958682,463.972,20203.866,0.0695,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
9,Spectrogram 1,1,2.494354052,2.578192015,632.689,17082.601,0.0838,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
10,Spectrogram 1,1,2.753054051,2.805752199,590.51,19908.612,0.0527,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
11,Spectrogram 1,1,2.805752199,2.863241087,590.51,17588.752,0.0575,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
12,Spectrogram 1,1,2.987800346,3.054870716,632.689,18685.413,0.0671,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
13,Spectrogram 1,1,3.234523493,3.303989233,1096.661,19655.536,0.0695,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
15,Spectrogram 1,1,3.445316084,3.500409602,1307.557,6284.71,0.0551,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
14,Spectrogram 1,1,3.598619787,3.653713305,927.944,19866.432,0.0551,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
16,Spectrogram 1,1,3.8884596,3.9531346,1265.378,8899.824,0.0647,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
17,Spectrogram 1,1,4.209439228,4.271718857,843.585,8646.749,0.0623,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
18,Spectrogram 1,1,4.410650338,4.477720708,506.151,23409.49,0.0671,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
19,Spectrogram 1,1,4.623839707,4.731631373,590.51,23957.821,0.1078,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
20,Spectrogram 1,1,4.908888779,4.992726742,674.868,23873.462,0.0838,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
21,Spectrogram 1,1,5.169984148,5.253822111,801.406,16745.167,0.0838,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
22,Spectrogram 1,1,5.328078592,5.416707295,632.689,23873.462,0.0886,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
23,Spectrogram 1,1,5.490963776,5.574801738,885.764,16745.167,0.0838,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
24,Spectrogram 1,1,5.658639701,5.749663774,421.793,23957.821,0.091,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\AZ13 Trial 1_trim.Table.1.selections.txt,AZ13_Trial_1_trim,True,AZ13,JF Wetland,5/23/2025,7:35:00,Cowbird,Nestling,15,3.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\AZ13 Trial 1_trim.WAV,AZ13 Trial 1_trim.WAV,True,True
